&a / °	I1 / %
-3.413	9.4
-3.418	6.8
-3.424	5.4
-3.429	4.4
-3.434	4.0
-3.440	3.6
-3.445	3.6
-3.450	3.6
-3.456	3.7
-3.461	4.0
-3.466	4.4
-3.472	5.3
-3.477	6.9
-3.482	9.7
-3.488	13.9
-3.493	19.0
-3.498	23.1
-3.504	23.5
-3.509	19.9
-3.514	14.2
-3.520	9.8
-3.525	7.1
-3.530	5.5
-3.536	4.4
-3.541	4.0
-3.546	3.6
-3.552	3.6
-3.557	3.6
-3.562	3.6
-3.568	4.0
-3.573	4.4
-3.578	5.2
-3.584	6.8
-3.589	9.6
-3.594	14.2
-3.600	20.0
-3.605	24.8
-3.610	24.0
-3.616	18.1
-3.621	12.3
-3.626	8.4
-3.632	6.0
-3.637	4.8
-3.642	4.0
-3.647	3.6
-3.653	3.3
-3.658	3.3
-3.663	3.3
-3.669	3.6
-3.674	4.0
-3.679	4.8
-3.685	6.2
-3.690	8.6
-3.695	12.8
-3.701	18.9
-3.706	24.6
-3.711	24.4
-3.717	18.3
-3.722	12.4
-3.727	8.4
-3.733	6.0
-3.738	4.8
-3.743	4.0
-3.749	3.6
-3.754	3.3
-3.759	3.3
-3.765	3.3
-3.770	3.6
-3.775	4.0
-3.781	4.9
-3.786	6.6
-3.791	9.4
-3.797	14.3
-3.802	20.9
-3.807	24.9
-3.813	20.8
-3.818	14.4
-3.823	9.6
-3.829	6.8
-3.834	5.2
-3.839	4.4
-3.844	3.6
-3.850	3.2
-3.855	3.2
-3.860	3.2
-3.866	3.3
-3.871	3.7
-3.876	4.5
-3.882	6.0
-3.887	8.8
-3.892	14.1
-3.898	21.6
-3.903	25.8
-3.908	20.9
-3.914	14.1
-3.919	9.3
-3.924	6.4
-3.930	4.8
-3.935	4.0
-3.940	3.5
-3.946	3.1
-3.951	3.1
-3.956	3.1
-3.962	3.2
-3.967	3.6
-3.972	4.4
-3.978	6.1
-3.983	10.0
-3.988	16.8
-3.994	24.4
-3.999	24.0
-4.004	17.3
-4.009	11.6
-4.015	8.0
-4.020	5.6
-4.025	4.4
-4.031	3.6
-4.036	3.2
-4.041	3.2
-4.047	3.1
-4.052	3.2
-4.057	3.6
-4.063	4.1
-4.068	5.7
-4.073	9.2
-4.079	15.6
-4.084	22.9
-4.089	22.9
-4.095	16.8
-4.100	11.2
-4.105	7.6
-4.111	5.6
-4.116	4.4
-4.121	3.6
-4.127	3.2
-4.132	3.2
-4.137	3.2
-4.143	3.2
-4.148	3.6
-4.153	4.4
-4.158	6.0
-4.164	10.0
-4.169	17.1
-4.174	23.8
-4.180	21.5
-4.185	15.1
-4.190	10.0
-4.196	6.8
-4.201	5.1
-4.206	4.3
-4.212	3.5
-4.217	3.1
-4.222	3.0
-4.228	3.0
-4.233	3.3
-4.238	3.7
-4.244	4.9
-4.249	7.8
-4.254	14.0
-4.260	21.5
-4.265	21.9
-4.270	16.1
-4.275	10.9
-4.281	7.5
-4.286	5.5
-4.291	4.4
-4.297	3.6
-4.302	3.1
-4.307	2.9
-4.313	2.9
-4.318	3.2
-4.323	3.7
-4.329	4.8
-4.334	7.2
-4.339	12.8
-4.345	19.7
-4.350	20.4
-4.355	15.2
-4.361	10.4
-4.366	7.2
-4.371	5.2
-4.377	4.0
-4.382	3.0
-4.387	2.6
-4.392	2.6
-4.398	2.7
-4.403	3.1
-4.408	3.6
-4.414	5.2
-4.419	8.8
-4.424	14.8
-4.430	19.3
-4.435	17.2
-4.440	12.3
-4.446	8.4
-4.451	6.0
-4.456	4.4
-4.462	3.5
-4.467	2.9
-4.472	2.7
-4.478	2.8
-4.483	2.8
-4.488	3.2
-4.493	4.0
-4.499	6.0
-4.504	10.0
-4.509	14.9
-4.515	16.0
-4.520	12.4
-4.525	8.4
-4.531	6.0
-4.536	4.4
-4.541	3.4
-4.547	2.8
-4.552	2.4
-4.557	2.4
-4.563	2.4
-4.568	2.8
-4.573	3.6
-4.578	5.6
-4.584	9.2
-4.589	12.8
-4.594	13.6
-4.600	10.8
-4.605	7.6
-4.610	5.3
-4.616	4.1
-4.621	3.1
-4.626	2.7
-4.632	2.4
-4.637	2.4
-4.642	2.4
-4.648	2.8
-4.653	3.6
-4.658	5.6
-4.663	8.8
-4.669	11.6
-4.674	11.3
-4.679	8.9
-4.685	6.4
-4.690	4.7
-4.695	3.5
-4.701	2.8
-4.706	2.2
-4.711	2.0
-4.717	2.0
-4.722	2.1
-4.727	2.5
-4.733	3.3
-4.738	5.1
-4.743	7.6
-4.748	9.2
-4.754	8.4
-4.759	6.4
-4.764	4.8
-4.770	3.6
-4.775	2.8
-4.780	2.3
-4.786	2.0
-4.791	1.8
-4.796	1.9
-4.802	2.0
-4.807	2.7
-4.812	3.8
-4.818	5.6
-4.823	7.1
-4.828	7.0
-4.833	5.8
-4.839	4.4
-4.844	3.2
-4.849	2.4
-4.855	2.0
-4.860	1.6
-4.865	1.6
-4.871	1.6
-4.876	1.6
-4.881	2.1
-4.887	2.9
-4.892	4.1
-4.897	5.1
-4.902	5.2
-4.908	4.4
-4.913	3.2
-4.918	2.4
-4.924	2.0
-4.929	1.6
-4.934	1.5
-4.940	1.3
-4.945	1.3
-4.950	1.4
-4.956	1.8
-4.961	2.4
-4.966	3.2
-4.971	3.6
-4.977	3.6
-4.982	3.2
-4.987	2.5
-4.993	2.0
-4.998	1.6
-5.003	1.2
-5.009	1.2
-5.014	1.2
-5.019	1.2
-5.025	1.2
-5.030	1.5
-5.035	1.9
-5.040	2.2
-5.046	2.3
-5.051	2.3
-5.056	2.0
-5.062	1.6
-5.067	1.2
-5.072	1.2
-5.078	0.9
-5.083	0.9
-5.088	0.8
-5.094	0.8
-5.099	0.8
-5.104	0.9
-5.109	1.2
-5.115	1.2
-5.120	1.2
-5.125	1.2
-5.131	1.1
-5.136	0.9
-5.141	0.8
-5.147	0.8
-5.152	0.8
-5.157	0.8
-5.162	0.8
-5.168	0.8
-5.173	0.8
-5.178	0.8
-5.184	0.8
-5.189	0.8
-5.194	0.8
-5.200	0.8
-5.205	0.7
-5.210	0.5
-5.216	0.5
-5.221	0.4
-5.226	0.4
-5.231	0.4
-5.237	0.4
-5.242	0.4
-5.247	0.4
-5.253	0.4
-5.258	0.4
-5.263	0.4
-5.269	0.4
-5.274	0.4
-5.279	0.4
-5.284	0.4
-5.290	0.4
-5.295	0.4
-5.300	0.4
-5.306	0.4
-5.311	0.4
-5.316	0.4
-5.322	0.4
-5.327	0.4
-5.332	0.4
-5.337	0.4
-5.343	0.4
-5.348	0.4
-5.353	0.4
-5.359	0.4
-5.364	0.4
-5.369	0.4
-5.375	0.4
-5.380	0.4
-5.385	0.4
-5.390	0.4
-5.396	0.4
-5.401	0.4
-5.406	0.4
-5.412	0.4
-5.417	0.4
-5.422	0.4
-5.428	0.4
-5.433	0.4
-5.438	0.4
-5.443	0.4
-5.449	0.4
-5.454	0.4
